 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=I was about to go for a bicycle ride , but when I went to the garage to get my bike I realized the tire was completely flat .
9-2	hooked	O	B-ScrEv_pull_air_pin	_	_	
9-3	the	O	O	_	_	
9-4	hose	B-ScrPart_tool	O	_	_	
9-5	up	O	O	_	_	
9-6	to	O	O	_	_	
9-7	the	O	O	_	_	
9-8	nipple	B-ScrPart_bicycle_small_detail	O	_	_	
9-9	on	O	O	_	_	
9-10	the	O	O	_	_	
9-11	tire	B-ScrPart_tire	O	_	_	
9-12	and	O	O	_	_	
9-13	then	O	O	_	_	
9-14	pumped	O	B-ScrEv_refill_tire_air	_	_	
9-15	up	O	O	_	_	
9-16	and	O	O	_	_	
9-17	down	O	O	_	_	
9-18	vigorously	O	O	_	_	
9-19	for	O	O	_	_	
9-20	a	O	O	_	_	
9-21	few	O	O	_	_	
9-22	minutes	B-NPart	O	_	_	
9-23	.	O	O	_	_	

#id=10
#text=I felt the tire .
10-1	I	B-ScrPart_rider	O	_	_	
10-2	felt	O	B-ScrEv_check_new_tire	_	_	
10-3	the	O	O	_	_	
10-4	tire	B-ScrPart_tire	O	_	_	
10-5	.	O	O	_	_	

#id=11
#text=It was nice and firm .
11-1	It	B-ScrPart_tire	O	_	_	
11-2	was	O	B-UnrelEv	_	_	
11-3	nice	O	O	_	_	
11-4	and	O	O	_	_	
11-5	firm	O	O	_	_	
11-6	.	O	O	_	_	

#id=12
#text=Success !
12-1	Success	B-NPart	O	_	_	
12-2	!	O	O	_	_	

#id=13
#text=I put away the pump and kit and hopped on for my bike ride . 
13-1	I	B-ScrPart_rider	O	_	_	
13-2	put	O	B-ScrEv_other	_	_	
13-3	away	O	I-ScrEv_other	_	_	
13-4	the	O	O	_	_	
13-5	pump	B-ScrPart_tool	O	_	_	
13-6	and	O	O	_	_	
13-7	kit	B-ScrPart_tool	O	_	_	
13-8	and	O	O	_	_	
13-9	hopped	O	B-ScrEv_ride_bike	_	_	
13-10	on	O	I-ScrEv_ride_bike	_	_	
13-11	for	O	O	_	_	
13-12	my	B-ScrPart_rider	O	_	_	
13-13	bike	B-ScrPart_ride	O	_	_	
13-14	ride	I-ScrPart_ride|B-ScrPart_ride	O	webanno.custom.Corefchains_	1-9	
13-15	.	O	O	_	_	

