 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=I have many local libraries where I can borrow books for reading pleasure and reference without having to buy the books .
4-12	books	B-ScrPart_book	O	_	_	
4-13	.	O	O	_	_	

#id=5
#text=I ask the librarian for help in finding some travel books I wanted to borrow for my trip .
5-1	I	B-ScrPart_customer	O	_	_	
5-2	ask	O	B-ScrEv_ask_librarian	_	_	
5-3	the	O	O	_	_	
5-4	librarian	B-ScrPart_staff	O	_	_	
5-5	for	O	O	_	_	
5-6	help	B-NPart	O	_	_	
5-7	in	O	O	_	_	
5-8	finding	O	B-ScrEv_look_for_book	_	_	
5-9	some	O	O	_	_	
5-10	travel	B-ScrPart_book	O	_	_	
5-11	books	I-ScrPart_book|B-ScrPart_book	O	_	_	
5-12	I	B-ScrPart_customer	O	_	_	
5-13	wanted	O	B-UnrelEv	_	_	
5-14	to	O	O	_	_	
5-15	borrow	O	B-ScrEv_register	_	_	
5-16	for	O	O	_	_	
5-17	my	B-ScrPart_customer	O	_	_	
5-18	trip	B-NPart	O	_	_	
5-19	.	O	O	_	_	

#id=6
#text=She is very helpful and directs me to the area where the travel books are .
6-1	She	B-ScrPart_staff	O	_	_	
6-2	is	O	B-UnrelEv	_	_	
6-3	very	O	O	_	_	
6-4	helpful	O	O	_	_	
6-5	and	O	O	_	_	
6-6	directs	O	B-RelNScrEv	_	_	
6-7	me	B-ScrPart_customer	O	_	_	
6-8	to	O	O	_	_	
6-9	the	O	O	_	_	
6-10	area	B-ScrPart_location_library	O	_	_	
6-11	where	O	O	_	_	
6-12	the	O	O	_	_	
6-13	travel	B-ScrPart_book	O	_	_	
6-14	books	I-ScrPart_book|B-ScrPart_book	O	_	_	
6-15	are	O	B-UnrelEv	_	_	
6-16	.	O	O	_	_	

#id=7
#text=I look through the shelves and find the books I need .
7-1	I	B-ScrPart_customer	O	_	_	
7-2	look	O	B-ScrEv_look_for_book	_	_	
7-3	through	O	O	_	_	
7-4	the	O	O	_	_	
7-5	shelves	B-ScrPart_shelf	O	_	_	
7-6	and	O	O	_	_	
7-7	find	O	B-ScrEv_take_book	_	_	
7-8	the	O	O	_	_	
7-9	books	B-ScrPart_book	O	_	_	
7-10	I	B-ScrPart_customer	O	_	_	
7-11	need	O	B-UnrelEv	_	_	
7-12	.	O	O	_	_	

#id=8
#text=I check them out and borrow them with my library card .
8-1	I	B-ScrPart_customer	O	_	_	
8-2	check	O	B-ScrEv_register	_	_	
8-3	them	B-ScrPart_book	O	_	_	
8-4	out	O	O	_	_	
8-5	and	O	O	_	_	
8-6	borrow	O	B-ScrEv_register	_	_	
8-7	them	B-ScrPart_book	O	_	_	
8-8	with	O	O	_	_	
8-9	my	B-ScrPart_customer	O	_	_	
8-10	library	B-ScrPart_library_card	O	_	_	
8-11	card	I-ScrPart_library_card|B-ScrPart_library_card	O	_	_	
8-12	.	O	O	_	_	

#id=9
#text=I have a certain amount of time to return the books so I will make sure to return them on time in good condition so that I do not get fined .
9-1	I	B-ScrPart_customer	O	_	_	
9-2	have	O	B-UnrelEv	_	_	
9-3	a	O	O	_	_	
9-4	certain	O	O	_	_	
9-5	amount	B-Head_of_Partitive	O	_	_	
9-6	of	O	O	_	_	
9-7	time	B-ScrPart_return_date	O	_	_	
9-8	to	O	O	_	_	
9-9	return	O	B-ScrEv_return_book	_	_	
9-10	the	O	O	_	_	
9-11	books	B-ScrPart_book	O	_	_	
9-12	so	O	O	_	_	
9-13	I	B-ScrPart_customer	O	_	_	
9-14	will	O	O	_	_	
9-15	make	O	B-UnrelEv	_	_	
9-16	sure	O	I-UnrelEv	_	_	
9-17	to	O	O	_	_	
9-18	return	O	B-ScrEv_return_book	_	_	
9-19	them	B-ScrPart_book	O	_	_	
9-20	on	O	O	_	_	
9-21	time	B-No_label	O	_	_	
9-22	in	O	O	_	_	
9-23	good	O	O	_	_	
9-24	condition	B-NPart	O	_	_	
9-25	so	O	O	_	_	
9-26	that	O	O	_	_	
9-27	I	B-ScrPart_customer	O	_	_	
9-28	do	O	O	_	_	
9-29	not	O	O	_	_	
9-30	get	O	B-UnrelEv	_	_	
9-31	fined	O	B-RelNScrEv	_	_	
9-32	.	O	O	_	_	

#id=10
#text=I leave the library satisfied with the books I borrowed . 
10-1	I	B-ScrPart_customer	O	_	_	
10-2	leave	O	B-ScrEv_leave	_	_	
10-3	the	O	O	_	_	
10-4	library	B-ScrPart_library	O	webanno.custom.Corefchains_	4-1	
10-5	satisfied	O	B-UnrelEv	_	_	
10-6	with	O	O	_	_	
10-7	the	O	O	_	_	
10-8	books	B-ScrPart_book	O	_	_	
10-9	I	B-ScrPart_customer	O	_	_	
10-10	borrowed	O	B-ScrEv_register	_	_	
10-11	.	O	O	_	_	

