 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=I was looking in the mirror two weeks ago and thought my hair was getting too long , it looked scruffy and was getting difficult to style .
2-16	week	B-ScrPart_time/date	O	_	_	
2-17	to	O	O	_	_	
2-18	get	O	B-Evoking	_	_	
2-19	a	O	I-Evoking	_	_	
2-20	hair	B-ScrPart_haircut	I-Evoking	_	_	
2-21	cut	I-ScrPart_haircut	I-Evoking	_	_	
2-22	.	O	O	_	_	

#id=3
#text=It was difficult getting an appointment because she was very busy but I managed to get one .
3-1	It	B-No_label	O	_	_	
3-2	was	O	B-UnrelEv	_	_	
3-3	difficult	O	O	_	_	
3-4	getting	O	B-ScrEv_make_appointment	_	_	
3-5	an	O	O	_	_	
3-6	appointment	B-ScrPart_appointment	O	_	_	
3-7	because	O	O	_	_	
3-8	she	B-ScrPart_hairdresser	O	_	_	
3-9	was	O	B-UnrelEv	_	_	
3-10	very	O	O	_	_	
3-11	busy	O	O	_	_	
3-12	but	O	O	_	_	
3-13	I	B-ScrPart_customer	O	_	_	
3-14	managed	O	B-UnrelEv	_	_	
3-15	to	O	O	_	_	
3-16	get	O	B-ScrEv_make_appointment	_	_	
3-17	one	B-ScrPart_appointment	O	_	_	
3-18	.	O	O	_	_	

#id=4
#text=I drove to the hair salon where she works and parked the car .
4-1	I	B-ScrPart_customer	O	_	_	
4-2	drove	O	B-ScrEv_get_salon	_	_	
4-3	to	O	O	_	_	
4-4	the	O	O	_	_	
4-5	hair	B-ScrPart_salon	O	_	_	
4-6	salon	I-ScrPart_salon|B-ScrPart_salon	O	_	_	
4-7	where	O	O	_	_	
4-8	she	B-ScrPart_hairdresser	O	_	_	
4-9	works	O	B-UnrelEv	_	_	
4-10	and	O	O	_	_	
4-11	parked	O	B-UnrelEv	_	_	
4-12	the	O	O	_	_	
4-13	car	B-NPart	O	_	_	
4-14	.	O	O	_	_	

#id=5
#text=I walked inside and spoke to the lady on the reception desk to tell her who I was and who I was there to see , and she asked me to take a seat in the waiting area .
5-1	I	B-ScrPart_customer	O	_	_	
5-2	walked	O	B-ScrEv_enter	_	_	
5-3	inside	O	O	_	_	
5-4	and	O	O	_	_	
5-5	spoke	O	B-ScrEv_check_in	_	_	
5-6	to	O	O	_	_	
5-7	the	O	O	_	_	
5-8	lady	B-ScrPart_staff	O	_	_	
5-9	on	O	O	_	_	
5-10	the	O	O	_	_	
5-11	reception	B-ScrPart_check_in_desk	O	_	_	
5-12	desk	I-ScrPart_check_in_desk|B-ScrPart_check_in_desk	O	_	_	
5-13	to	O	O	_	_	
5-14	tell	O	B-UnrelEv	_	_	
5-15	her	B-ScrPart_staff	O	_	_	
5-16	who	O	O	_	_	
5-17	I	B-ScrPart_customer	O	_	_	
5-18	was	O	B-UnrelEv	_	_	
5-19	and	O	O	_	_	
5-20	who	O	O	_	_	
5-21	I	B-ScrPart_customer	O	_	_	
5-22	was	O	B-UnrelEv	_	_	
5-23	there	O	O	_	_	
5-24	to	O	O	_	_	
5-25	see	O	B-UnrelEv	_	_	
5-26	,	O	O	_	_	
5-27	and	O	O	_	_	
5-28	she	B-ScrPart_staff	O	_	_	
5-29	asked	O	B-RelNScrEv	_	_	
5-30	me	B-ScrPart_customer	O	_	_	
5-31	to	O	O	_	_	
5-32	take	O	B-ScrEv_wait	_	_	
5-33	a	O	O	_	_	
5-34	seat	B-SuppVComp	O	_	_	
5-35	in	O	O	_	_	
5-36	the	O	O	_	_	
5-37	waiting	B-ScrPart_location_salon	O	_	_	
5-38	area	I-ScrPart_location_salon|B-ScrPart_location_salon	O	_	_	
5-39	.	O	O	_	_	

#id=6
#text=There were lots of hair products on shelves around where I was sitting , and some hair style magazines on a table in front of the sofa I was sitting on .
6-1	There	O	O	_	_	
6-2	were	O	B-UnrelEv	_	_	
6-3	lots	B-Head_of_Partitive	O	_	_	
6-4	of	O	O	_	_	
6-5	hair	B-ScrPart_hair_styling/treatment	O	_	_	
6-6	products	I-ScrPart_hair_styling/treatment|B-ScrPart_hair_styling/treatment	O	_	_	
6-7	on	O	O	_	_	
6-8	shelves	B-ScrPart_other	O	_	_	
6-9	around	O	O	_	_	
6-10	where	O	O	_	_	
6-11	I	B-ScrPart_customer	O	_	_	
6-12	was	O	O	_	_	
6-13	sitting	O	B-ScrEv_wait	_	_	
6-14	,	O	O	_	_	
6-15	and	O	O	_	_	
6-16	some	O	O	_	_	
6-17	hair	B-ScrPart_entertainment	O	_	_	
6-18	style	I-ScrPart_entertainment	O	_	_	
6-19	magazines	I-ScrPart_entertainment|B-ScrPart_entertainment	O	_	_	
6-20	on	O	O	_	_	
6-21	a	O	O	_	_	
6-22	table	B-ScrPart_other	O	_	_	
6-23	in	O	O	_	_	
6-24	front	B-NPart	O	_	_	
6-25	of	O	O	_	_	
6-26	the	O	O	_	_	
6-27	sofa	B-ScrPart_other	O	_	_	
6-28	I	B-ScrPart_customer	O	_	_	
6-29	was	O	O	_	_	
6-30	sitting	O	B-ScrEv_wait	_	_	
6-31	on	O	O	_	_	
6-32	.	O	O	_	_	

#id=7
#text=My stylist came through a door and greeted me and took me past people sitting on chairs in front of mirrors , all of them in various stages of having a hair cut .
7-1	My	B-ScrPart_customer	O	_	_	
7-2	stylist	B-ScrPart_hairdresser	O	_	_	
7-3	came	O	B-UnrelEv	_	_	
7-4	through	O	O	_	_	
7-5	a	O	O	_	_	
7-6	door	B-ScrPart_other	O	_	_	
7-7	and	O	O	_	_	
7-8	greeted	O	B-RelNScrEv	_	_	
7-9	me	B-ScrPart_customer	O	_	_	
7-10	and	O	O	_	_	
7-11	took	O	B-UnrelEv	_	_	
7-12	me	B-ScrPart_customer	O	_	_	
7-13	past	O	O	_	_	
7-14	people	B-ScrPart_customer	O	_	_	
7-15	sitting	O	B-UnrelEv	_	_	
7-16	on	O	O	_	_	
7-17	chairs	B-ScrPart_chair	O	_	_	
7-18	in	O	O	_	_	
7-19	front	B-No_label	O	_	_	
7-20	of	O	O	_	_	
7-21	mirrors	B-ScrPart_mirror	O	_	_	
7-22	,	O	O	_	_	
7-23	all	O	O	_	_	
7-24	of	O	O	_	_	
7-25	them	B-ScrPart_customer	O	_	_	
7-26	in	O	O	_	_	
7-27	various	O	O	_	_	
7-28	stages	B-No_label	O	_	_	
7-29	of	O	O	_	_	
7-30	having	O	B-Evoking	_	_	
7-31	a	O	I-Evoking	_	_	
7-32	hair	B-ScrPart_haircut	I-Evoking	_	_	
7-33	cut	I-ScrPart_haircut	I-Evoking	_	_	
7-34	.	O	O	_	_	

#id=8
#text=I sat down at my stylist 's usual chair and faced the mirror while she asked me what I wanted her to do .
8-1	I	B-ScrPart_customer	O	_	_	
8-2	sat	O	B-ScrEv_sit_down	_	_	
8-3	down	O	I-ScrEv_sit_down	_	_	
8-4	at	O	O	_	_	
8-5	my	B-ScrPart_customer	O	_	_	
8-6	stylist	B-ScrPart_hairdresser	O	_	_	
8-7	's	O	O	_	_	
8-8	usual	O	O	_	_	
8-9	chair	B-ScrPart_chair	O	_	_	
8-10	and	O	O	_	_	
8-11	faced	O	B-UnrelEv	_	_	
8-12	the	O	O	_	_	
8-13	mirror	B-ScrPart_mirror	O	_	_	
8-14	while	O	O	_	_	
8-15	she	B-ScrPart_hairdresser	O	_	_	
8-16	asked	O	B-ScrEv_talk_haircut	_	_	
8-17	me	B-ScrPart_customer	O	_	_	
8-18	what	O	O	_	_	
8-19	I	B-ScrPart_customer	O	_	_	
8-20	wanted	O	B-UnrelEv	_	_	
8-21	her	B-ScrPart_hairdresser	O	_	_	
8-22	to	O	O	_	_	
8-23	do	O	B-UnrelEv	_	_	
8-24	.	O	O	_	_	

#id=9
#text=Sometimes when I go to see her I will have a picture of a style that I like that I have found on the internet or in a magazine but this time I just wanted her to keep it the same style but make it shorter .
9-1	Sometimes	O	O	_	_	
9-2	when	O	O	_	_	
9-3	I	B-ScrPart_customer	O	_	_	
9-4	go	O	B-UnrelEv	_	_	
9-5	to	O	O	_	_	
9-6	see	O	B-UnrelEv	_	_	
9-7	her	B-ScrPart_hairdresser	O	_	_	
9-8	I	B-ScrPart_customer	O	_	_	
9-9	will	O	O	_	_	
9-10	have	O	B-UnrelEv	_	_	
9-11	a	O	O	_	_	
9-12	picture	B-NPart	O	_	_	
9-13	of	O	O	_	_	
9-14	a	O	O	_	_	
9-15	style	B-ScrPart_haircut	O	_	_	
9-16	that	O	O	_	_	
9-17	I	B-ScrPart_customer	O	_	_	
9-18	like	O	B-UnrelEv	_	_	
9-19	that	O	O	_	_	
9-20	I	B-ScrPart_customer	O	_	_	
9-21	have	O	O	_	_	
9-22	found	O	B-UnrelEv	_	_	
9-23	on	O	O	_	_	
9-24	the	O	O	_	_	
9-25	internet	B-NPart	O	_	_	
9-26	or	O	O	_	_	
9-27	in	O	O	_	_	
9-28	a	O	O	_	_	
9-29	magazine	B-NPart	O	_	_	
9-30	but	O	O	_	_	
9-31	this	O	O	_	_	
9-32	time	B-No_label	O	_	_	
9-33	I	B-ScrPart_customer	O	_	_	
9-34	just	O	O	_	_	
9-35	wanted	O	B-UnrelEv	_	_	
9-36	her	B-ScrPart_hairdresser	O	_	_	
9-37	to	O	O	_	_	
9-38	keep	O	B-UnrelEv	_	_	
9-39	it	B-ScrPart_hair	O	_	_	
9-40	the	O	O	_	_	
9-41	same	O	O	_	_	
9-42	style	B-ScrPart_haircut	O	webanno.custom.Corefchains_	2-20	
9-43	but	O	O	_	_	
9-44	make	O	B-UnrelEv	_	_	
9-45	it	B-ScrPart_hair	O	_	_	
9-46	shorter	O	O	_	_	
9-47	.	O	O	_	_	

#id=10
#text=First of all she took me to an area with basins for washing hair and I had to sit with my back to it , with my head tilted back so my hair was in the basin .
10-1	First	O	O	_	_	
10-2	of	O	O	_	_	
10-3	all	O	O	_	_	
10-4	she	B-ScrPart_hairdresser	O	_	_	
10-5	took	O	B-UnrelEv	_	_	
10-6	me	B-ScrPart_customer	O	_	_	
10-7	to	O	O	_	_	
10-8	an	O	O	_	_	
10-9	area	B-ScrPart_location_salon	O	_	_	
10-10	with	O	O	_	_	
10-11	basins	B-ScrPart_wash_basin	O	_	_	
10-12	for	O	O	_	_	
10-13	washing	O	B-ScrEv_wash	_	_	
10-14	hair	B-ScrPart_hair	O	_	_	
10-15	and	O	O	_	_	
10-16	I	B-ScrPart_customer	O	_	_	
10-17	had	O	O	_	_	
10-18	to	O	O	_	_	
10-19	sit	O	B-ScrEv_sit_down	_	_	
10-20	with	O	O	_	_	
10-21	my	B-ScrPart_customer	O	_	_	
10-22	back	B-NPart	O	_	_	
10-23	to	O	O	_	_	
10-24	it	B-ScrPart_wash_basin	O	_	_	
10-25	,	O	O	_	_	
10-26	with	O	O	_	_	
10-27	my	B-ScrPart_customer	O	_	_	
10-28	head	B-ScrPart_other	O	_	_	
10-29	tilted	O	B-UnrelEv	_	_	
10-30	back	O	O	_	_	
10-31	so	O	O	_	_	
10-32	my	B-ScrPart_customer	O	_	_	
10-33	hair	B-ScrPart_hair	O	_	_	
10-34	was	O	B-UnrelEv	_	_	
10-35	in	O	O	_	_	
10-36	the	O	O	_	_	
10-37	basin	B-ScrPart_wash_basin	O	_	_	
10-38	.	O	O	_	_	

#id=11
#text=My stylist rolled up a towel and put it under the back of my neck to make the position more comfortable and washed my hair for me .
11-1	My	B-ScrPart_customer	O	_	_	
11-2	stylist	B-ScrPart_hairdresser	O	_	_	
11-3	rolled	O	B-ScrEv_prepare_wash	_	_	
11-4	up	O	I-ScrEv_prepare_wash	_	_	
11-5	a	O	O	_	_	
11-6	towel	B-ScrPart_towel	O	_	_	
11-7	and	O	O	_	_	
11-8	put	O	B-ScrEv_prepare_wash	_	_	
11-9	it	B-ScrPart_towel	O	_	_	
11-10	under	O	O	_	_	
11-11	the	O	O	_	_	
11-12	back	B-NPart	O	_	_	
11-13	of	O	O	_	_	
11-14	my	B-ScrPart_customer	O	webanno.custom.Corefchains_	11-1	
11-15	neck	B-NPart	O	_	_	
11-16	to	O	O	_	_	
11-17	make	O	B-UnrelEv	_	_	
11-18	the	O	O	_	_	
11-19	position	B-NPart	O	_	_	
11-20	more	O	O	_	_	
11-21	comfortable	O	O	_	_	
11-22	and	O	O	_	_	
11-23	washed	O	B-ScrEv_wash	_	_	
11-24	my	B-ScrPart_customer	O	webanno.custom.Corefchains_	11-14	
11-25	hair	B-ScrPart_hair	O	_	_	
11-26	for	O	O	_	_	
11-27	me	B-ScrPart_customer	O	_	_	
11-28	.	O	O	_	_	

#id=12
#text=After she was done she took me back to the chair and started to cut my hair , she pinned up sections of hair that she was n't working on and gradually let them down to cut them , eventually she had done all of it .
12-1	After	O	O	_	_	
12-2	she	B-ScrPart_hairdresser	O	_	_	
12-3	was	O	B-UnrelEv	_	_	
12-4	done	O	O	_	_	
12-5	she	B-ScrPart_hairdresser	O	_	_	
12-6	took	O	B-UnrelEv	_	_	
12-7	me	B-ScrPart_customer	O	_	_	
12-8	back	O	O	_	_	
12-9	to	O	O	_	_	
12-10	the	O	O	_	_	
12-11	chair	B-ScrPart_chair	O	_	_	
12-12	and	O	O	_	_	
12-13	started	O	B-UnrelEv	_	_	
12-14	to	O	O	_	_	
12-15	cut	O	B-ScrEv_cut	_	_	
12-16	my	B-ScrPart_customer	O	_	_	
12-17	hair	B-ScrPart_hair	O	_	_	
12-18	,	O	O	_	_	
12-19	she	B-ScrPart_hair	O	_	_	
12-20	pinned	O	B-RelNScrEv	_	_	
12-21	up	O	I-RelNScrEv	_	_	
12-22	sections	B-NPart	O	_	_	
12-23	of	O	O	_	_	
12-24	hair	B-ScrPart_hair	O	_	_	
12-25	that	O	O	_	_	
12-26	she	B-ScrPart_hairdresser	O	_	_	
12-27	was	O	O	_	_	
12-28	n't	O	O	_	_	
12-29	working	O	B-UnrelEv	_	_	
12-30	on	O	O	_	_	
12-31	and	O	O	_	_	
12-32	gradually	O	O	_	_	
12-33	let	O	B-UnrelEv	_	_	
12-34	them	B-NPart	O	_	_	
12-35	down	O	O	_	_	
12-36	to	O	O	_	_	
12-37	cut	O	B-ScrEv_cut	_	_	
12-38	them	B-NPart	O	_	_	
12-39	,	O	O	_	_	
12-40	eventually	O	O	_	_	
12-41	she	B-ScrPart_hairdresser	O	_	_	
12-42	had	O	O	_	_	
12-43	done	O	B-UnrelEv	_	_	
12-44	all	O	O	_	_	
12-45	of	O	O	_	_	
12-46	it	B-ScrPart_hair	O	_	_	
12-47	.	O	O	_	_	

#id=13
#text=She plugged in the hairdryer and sprayed some lotion onto my hair to make it easier to blow dry and proceeded to dry my hair until it was all dry and styled and shorter .
13-1	She	B-ScrPart_hairdresser	O	_	_	
13-2	plugged	O	B-RelNScrEv	_	_	
13-3	in	O	I-RelNScrEv	_	_	
13-4	the	O	O	_	_	
13-5	hairdryer	B-ScrPart_hairdryer	O	_	_	
13-6	and	O	O	_	_	
13-7	sprayed	O	B-RelNScrEv	_	_	
13-8	some	O	O	_	_	
13-9	lotion	B-ScrPart_hair_styling/treatment	O	_	_	
13-10	onto	O	O	_	_	
13-11	my	B-ScrPart_customer	O	_	_	
13-12	hair	B-ScrPart_hair	O	_	_	
13-13	to	O	O	_	_	
13-14	make	O	B-UnrelEv	_	_	
13-15	it	B-ScrPart_hair	O	_	_	
13-16	easier	O	O	_	_	
13-17	to	O	O	_	_	
13-18	blow	O	B-ScrEv_dry	_	_	
13-19	dry	O	I-ScrEv_dry	_	_	
13-20	and	O	O	_	_	
13-21	proceeded	O	B-UnrelEv	_	_	
13-22	to	O	O	_	_	
13-23	dry	O	B-ScrEv_dry	_	_	
13-24	my	B-ScrPart_customer	O	_	_	
13-25	hair	B-ScrPart_hair	O	_	_	
13-26	until	O	O	_	_	
13-27	it	B-ScrPart_hair	O	_	_	
13-28	was	O	B-UnrelEv	_	_	
13-29	all	O	O	_	_	
13-30	dry	O	O	_	_	
13-31	and	O	O	_	_	
13-32	styled	O	B-ScrEv_make_hair_style	_	_	
13-33	and	O	O	_	_	
13-34	shorter	O	O	_	_	
13-35	.	O	O	_	_	

#id=14
#text=When she was finished she held up a mirror for me so I could see the back of my hair .
14-1	When	O	O	_	_	
14-2	she	B-ScrPart_hairdresser	O	_	_	
14-3	was	O	B-UnrelEv	_	_	
14-4	finished	O	O	_	_	
14-5	she	B-ScrPart_hairdresser	O	_	_	
14-6	held	O	B-RelNScrEv	_	_	
14-7	up	O	I-RelNScrEv	_	_	
14-8	a	O	O	_	_	
14-9	mirror	B-ScrPart_mirror	O	_	_	
14-10	for	O	O	_	_	
14-11	me	B-ScrPart_customer	O	_	_	
14-12	so	O	O	_	_	
14-13	I	B-ScrPart_customer	O	_	_	
14-14	could	O	O	_	_	
14-15	see	O	B-ScrEv_look_mirror	_	_	
14-16	the	O	O	_	_	
14-17	back	B-NPart	O	_	_	
14-18	of	O	O	_	_	
14-19	my	B-ScrPart_customer	O	_	_	
14-20	hair	B-ScrPart_hair	O	_	_	
14-21	.	O	O	_	_	

#id=15
#text=I was happy with it so I said goodbye and walked back to the lady on the reception desk to pay her for the hair cut . 
15-1	I	B-ScrPart_customer	O	_	_	
15-2	was	O	B-UnrelEv	_	_	
15-3	happy	O	O	_	_	
15-4	with	O	O	_	_	
15-5	it	B-ScrPart_hair	O	_	_	
15-6	so	O	O	_	_	
15-7	I	B-ScrPart_customer	O	_	_	
15-8	said	O	B-RelNScrEv	_	_	
15-9	goodbye	B-No_label	O	_	_	
15-10	and	O	O	_	_	
15-11	walked	O	B-UnrelEv	_	_	
15-12	back	O	O	_	_	
15-13	to	O	O	_	_	
15-14	the	O	O	_	_	
15-15	lady	B-ScrPart_staff	O	_	_	
15-16	on	O	O	_	_	
15-17	the	O	O	_	_	
15-18	reception	B-ScrPart_check_in_desk	O	_	_	
15-19	desk	I-ScrPart_check_in_desk|B-ScrPart_check_in_desk	O	_	_	
15-20	to	O	O	_	_	
15-21	pay	O	B-ScrEv_pay	_	_	
15-22	her	B-ScrPart_staff	O	_	_	
15-23	for	O	O	_	_	
15-24	the	O	O	_	_	
15-25	hair	B-ScrPart_haircut	O	webanno.custom.Corefchains_	9-42	
15-26	cut	I-ScrPart_haircut	O	webanno.custom.Corefchains_	9-42	
15-27	.	O	O	_	_	

